input_shape_1,input_shape_2,input_shape_3,input_shape_4,bfloat8,bfloat16,INPUTBUFFER0,INPUTBUFFER1,kernel_duration
704,512,0,0,0,1,1,0,14326
704,512,0,0,0,1,1,0,14258
704,512,0,0,0,1,1,0,14027
704,512,0,0,0,1,1,0,14066
704,512,0,0,0,1,0,1,13968
704,512,0,0,0,1,0,1,13760
704,512,0,0,0,1,0,1,12709
704,512,0,0,0,1,0,1,12759
704,512,0,0,1,0,1,0,13112
704,512,0,0,1,0,1,0,13382
704,512,0,0,1,0,1,0,13113
704,512,0,0,1,0,1,0,13058
704,512,0,0,1,0,0,1,13006
704,512,0,0,1,0,0,1,12845
704,512,0,0,1,0,0,1,12371
704,512,0,0,1,0,0,1,12343
1504,672,0,0,0,1,1,0,32469
1504,672,0,0,0,1,1,0,32438
1504,672,0,0,0,1,1,0,32111
1504,672,0,0,0,1,1,0,32117
1504,672,0,0,0,1,0,1,31632
1504,672,0,0,0,1,0,1,32115
1504,672,0,0,0,1,0,1,31362
1504,672,0,0,0,1,0,1,31287
1504,672,0,0,1,0,1,0,31210
1504,672,0,0,1,0,1,0,31242
1504,672,0,0,1,0,1,0,30971
1504,672,0,0,1,0,1,0,31121
1504,672,0,0,1,0,0,1,30828
1504,672,0,0,1,0,0,1,30827
1504,672,0,0,1,0,0,1,30597
1504,672,0,0,1,0,0,1,30605
1472,1792,0,0,0,1,1,0,77867
1472,1792,0,0,0,1,1,0,77764
1472,1792,0,0,0,1,1,0,77589
1472,1792,0,0,0,1,1,0,77654
1472,1792,0,0,0,1,0,1,77156
1472,1792,0,0,0,1,0,1,76974
1472,1792,0,0,0,1,0,1,76596
1472,1792,0,0,0,1,0,1,76585
1472,1792,0,0,1,0,1,0,76703
1472,1792,0,0,1,0,1,0,76687
1472,1792,0,0,1,0,1,0,76529
1472,1792,0,0,1,0,1,0,76467
1472,1792,0,0,1,0,0,1,76168
1472,1792,0,0,1,0,0,1,76272
1472,1792,0,0,1,0,0,1,75967
1472,1792,0,0,1,0,0,1,75977
160,416,0,0,0,1,1,0,5335
160,416,0,0,0,1,1,0,5350
160,416,0,0,0,1,1,0,5332
160,416,0,0,0,1,1,0,5236
160,416,0,0,0,1,0,1,5124
160,416,0,0,0,1,0,1,5131
160,416,0,0,0,1,0,1,5106
160,416,0,0,0,1,0,1,5098
160,416,0,0,1,0,1,0,5142
160,416,0,0,1,0,1,0,5114
160,416,0,0,1,0,1,0,5073
160,416,0,0,1,0,1,0,5074
160,416,0,0,1,0,0,1,4974
160,416,0,0,1,0,0,1,5002
160,416,0,0,1,0,0,1,4983
160,416,0,0,1,0,0,1,4955
1888,1184,0,0,0,1,1,0,66280
1888,1184,0,0,0,1,1,0,66314
1888,1184,0,0,0,1,1,0,66180
1888,1184,0,0,0,1,1,0,66277
1888,1184,0,0,0,1,0,1,65800
1888,1184,0,0,0,1,0,1,65870
1888,1184,0,0,0,1,0,1,65624
1888,1184,0,0,0,1,0,1,65583
1888,1184,0,0,1,0,1,0,65442
1888,1184,0,0,1,0,1,0,65566
1888,1184,0,0,1,0,1,0,65360
1888,1184,0,0,1,0,1,0,65303
1888,1184,0,0,1,0,0,1,65439
1888,1184,0,0,1,0,0,1,65243
1888,1184,0,0,1,0,0,1,65124
1888,1184,0,0,1,0,0,1,65128
480,512,0,0,0,1,1,0,11160
480,512,0,0,0,1,1,0,11195
480,512,0,0,0,1,1,0,10668
480,512,0,0,0,1,1,0,10445
480,512,0,0,0,1,0,1,11196
480,512,0,0,0,1,0,1,11093
480,512,0,0,0,1,0,1,9397
480,512,0,0,0,1,0,1,9277
480,512,0,0,1,0,1,0,10033
480,512,0,0,1,0,1,0,10060
480,512,0,0,1,0,1,0,9449
480,512,0,0,1,0,1,0,9479
480,512,0,0,1,0,0,1,9689
480,512,0,0,1,0,0,1,9685
480,512,0,0,1,0,0,1,8762
480,512,0,0,1,0,0,1,8810
1664,1984,0,0,0,1,1,0,95614
1664,1984,0,0,0,1,1,0,95682
1664,1984,0,0,0,1,1,0,95354
1664,1984,0,0,0,1,1,0,95435
1664,1984,0,0,0,1,0,1,95618
1664,1984,0,0,0,1,0,1,95281
1664,1984,0,0,0,1,0,1,95066
1664,1984,0,0,0,1,0,1,95029
1664,1984,0,0,1,0,1,0,94613
1664,1984,0,0,1,0,1,0,94570
1664,1984,0,0,1,0,1,0,94388
1664,1984,0,0,1,0,1,0,94505
1664,1984,0,0,1,0,0,1,94508
1664,1984,0,0,1,0,0,1,94504
1664,1984,0,0,1,0,0,1,94243
1664,1984,0,0,1,0,0,1,94235
320,1664,0,0,0,1,1,0,19629
320,1664,0,0,0,1,1,0,19798
320,1664,0,0,0,1,1,0,19480
320,1664,0,0,0,1,1,0,19468
320,1664,0,0,0,1,0,1,18611
320,1664,0,0,0,1,0,1,18756
320,1664,0,0,0,1,0,1,18245
320,1664,0,0,0,1,0,1,18207
320,1664,0,0,1,0,1,0,18583
320,1664,0,0,1,0,1,0,18338
320,1664,0,0,1,0,1,0,18296
320,1664,0,0,1,0,1,0,18312
320,1664,0,0,1,0,0,1,18150
320,1664,0,0,1,0,0,1,18054
320,1664,0,0,1,0,0,1,17908
320,1664,0,0,1,0,0,1,17842
1120,928,0,0,0,1,1,0,33118
1120,928,0,0,0,1,1,0,33177
1120,928,0,0,0,1,1,0,32300
1120,928,0,0,0,1,1,0,32260
1120,928,0,0,0,1,0,1,32891
1120,928,0,0,0,1,0,1,32883
1120,928,0,0,0,1,0,1,31823
1120,928,0,0,0,1,0,1,31848
1120,928,0,0,1,0,1,0,31524
1120,928,0,0,1,0,1,0,31458
1120,928,0,0,1,0,1,0,31142
1120,928,0,0,1,0,1,0,31090
1120,928,0,0,1,0,0,1,31231
1120,928,0,0,1,0,0,1,31339
1120,928,0,0,1,0,0,1,30717
1120,928,0,0,1,0,0,1,30739
192,192,0,0,0,1,1,0,3939
192,192,0,0,0,1,1,0,3844
192,192,0,0,0,1,1,0,3676
192,192,0,0,0,1,1,0,3774
192,192,0,0,0,1,0,1,3679
192,192,0,0,0,1,0,1,3827
192,192,0,0,0,1,0,1,3577
192,192,0,0,0,1,0,1,3586
192,192,0,0,1,0,1,0,3548
192,192,0,0,1,0,1,0,3611
192,192,0,0,1,0,1,0,3345
192,192,0,0,1,0,1,0,3388
192,192,0,0,1,0,0,1,3458
192,192,0,0,1,0,0,1,3502
192,192,0,0,1,0,0,1,3293
192,192,0,0,1,0,0,1,3270
672,1824,0,0,0,1,1,0,37263
672,1824,0,0,0,1,1,0,37897
672,1824,0,0,0,1,1,0,37038
672,1824,0,0,0,1,1,0,37138
672,1824,0,0,0,1,0,1,36602
672,1824,0,0,0,1,0,1,36609
672,1824,0,0,0,1,0,1,36347
672,1824,0,0,0,1,0,1,36306
672,1824,0,0,1,0,1,0,36364
672,1824,0,0,1,0,1,0,36422
672,1824,0,0,1,0,1,0,36138
672,1824,0,0,1,0,1,0,36151
672,1824,0,0,1,0,0,1,36180
672,1824,0,0,1,0,0,1,36276
672,1824,0,0,1,0,0,1,36088
672,1824,0,0,1,0,0,1,36019
1056,1920,0,0,0,1,1,0,58735
1056,1920,0,0,0,1,1,0,58700
1056,1920,0,0,0,1,1,0,58555
1056,1920,0,0,0,1,1,0,58583
1056,1920,0,0,0,1,0,1,58594
1056,1920,0,0,0,1,0,1,58665
1056,1920,0,0,0,1,0,1,58324
1056,1920,0,0,0,1,0,1,58389
1056,1920,0,0,1,0,1,0,58269
1056,1920,0,0,1,0,1,0,58174
1056,1920,0,0,1,0,1,0,58051
1056,1920,0,0,1,0,1,0,58071
1056,1920,0,0,1,0,0,1,58031
1056,1920,0,0,1,0,0,1,57961
1056,1920,0,0,1,0,0,1,57837
1056,1920,0,0,1,0,0,1,57796
1024,224,0,0,0,1,1,0,10475
1024,224,0,0,0,1,1,0,10518
1024,224,0,0,0,1,1,0,10130
1024,224,0,0,0,1,1,0,10118
1024,224,0,0,0,1,0,1,10337
1024,224,0,0,0,1,0,1,10175
1024,224,0,0,0,1,0,1,9216
1024,224,0,0,0,1,0,1,9211
1024,224,0,0,1,0,1,0,9482
1024,224,0,0,1,0,1,0,9671
1024,224,0,0,1,0,1,0,9281
1024,224,0,0,1,0,1,0,9259
1024,224,0,0,1,0,0,1,9234
1024,224,0,0,1,0,0,1,9342
1024,224,0,0,1,0,0,1,8796
1024,224,0,0,1,0,0,1,8768
640,1152,0,0,0,1,1,0,25178
640,1152,0,0,0,1,1,0,24895
640,1152,0,0,0,1,1,0,24760
640,1152,0,0,0,1,1,0,24760
640,1152,0,0,0,1,0,1,24830
640,1152,0,0,0,1,0,1,24601
640,1152,0,0,0,1,0,1,23739
640,1152,0,0,0,1,0,1,23810
640,1152,0,0,1,0,1,0,24185
640,1152,0,0,1,0,1,0,24063
640,1152,0,0,1,0,1,0,23824
640,1152,0,0,1,0,1,0,23837
640,1152,0,0,1,0,0,1,23980
640,1152,0,0,1,0,0,1,23760
640,1152,0,0,1,0,0,1,23314
640,1152,0,0,1,0,0,1,23308
608,1472,0,0,0,1,1,0,28070
608,1472,0,0,0,1,1,0,28124
608,1472,0,0,0,1,1,0,27737
608,1472,0,0,0,1,1,0,27671
608,1472,0,0,0,1,0,1,27803
608,1472,0,0,0,1,0,1,27665
608,1472,0,0,0,1,0,1,27320
608,1472,0,0,0,1,0,1,27400
608,1472,0,0,1,0,1,0,27385
608,1472,0,0,1,0,1,0,27401
608,1472,0,0,1,0,1,0,27095
608,1472,0,0,1,0,1,0,27096
608,1472,0,0,1,0,0,1,27168
608,1472,0,0,1,0,0,1,27113
608,1472,0,0,1,0,0,1,26914
608,1472,0,0,1,0,0,1,26942
256,1152,0,0,0,1,1,0,11807
256,1152,0,0,0,1,1,0,11930
256,1152,0,0,0,1,1,0,11608
256,1152,0,0,0,1,1,0,11592
256,1152,0,0,0,1,0,1,11237
256,1152,0,0,0,1,0,1,11134
256,1152,0,0,0,1,0,1,10894
256,1152,0,0,0,1,0,1,10872
256,1152,0,0,1,0,1,0,11038
256,1152,0,0,1,0,1,0,11082
256,1152,0,0,1,0,1,0,10901
256,1152,0,0,1,0,1,0,11020
256,1152,0,0,1,0,0,1,10796
256,1152,0,0,1,0,0,1,10850
256,1152,0,0,1,0,0,1,10590
256,1152,0,0,1,0,0,1,10552
704,1696,0,0,0,1,1,0,37963
704,1696,0,0,0,1,1,0,37950
704,1696,0,0,0,1,1,0,37635
704,1696,0,0,0,1,1,0,37585
704,1696,0,0,0,1,0,1,36817
704,1696,0,0,0,1,0,1,36904
704,1696,0,0,0,1,0,1,36337
704,1696,0,0,0,1,0,1,36404
704,1696,0,0,1,0,1,0,36701
704,1696,0,0,1,0,1,0,36750
704,1696,0,0,1,0,1,0,36523
704,1696,0,0,1,0,1,0,36247
704,1696,0,0,1,0,0,1,36145
704,1696,0,0,1,0,0,1,36152
704,1696,0,0,1,0,0,1,36016
704,1696,0,0,1,0,0,1,36024
1920,1120,0,0,0,1,1,0,67347
1920,1120,0,0,0,1,1,0,63165
1920,1120,0,0,0,1,1,0,62913
1920,1120,0,0,0,1,1,0,62786
1920,1120,0,0,0,1,0,1,62688
1920,1120,0,0,0,1,0,1,62653
1920,1120,0,0,0,1,0,1,62188
1920,1120,0,0,0,1,0,1,62203
1920,1120,0,0,1,0,1,0,61958
1920,1120,0,0,1,0,1,0,61952
1920,1120,0,0,1,0,1,0,61764
1920,1120,0,0,1,0,1,0,61799
1920,1120,0,0,1,0,0,1,61826
1920,1120,0,0,1,0,0,1,61830
1920,1120,0,0,1,0,0,1,61486
1920,1120,0,0,1,0,0,1,61457
1664,1248,0,0,0,1,1,0,61900
1664,1248,0,0,0,1,1,0,61800
1664,1248,0,0,0,1,1,0,61404
1664,1248,0,0,0,1,1,0,61452
1664,1248,0,0,0,1,0,1,61755
1664,1248,0,0,0,1,0,1,61872
1664,1248,0,0,0,1,0,1,61486
1664,1248,0,0,0,1,0,1,61433
1664,1248,0,0,1,0,1,0,60349
1664,1248,0,0,1,0,1,0,60368
1664,1248,0,0,1,0,1,0,60147
1664,1248,0,0,1,0,1,0,60129
1664,1248,0,0,1,0,0,1,60406
1664,1248,0,0,1,0,0,1,60347
1664,1248,0,0,1,0,0,1,60140
1664,1248,0,0,1,0,0,1,60165
1152,1216,0,0,0,1,1,0,42932
1152,1216,0,0,0,1,1,0,42827
1152,1216,0,0,0,1,1,0,42617
1152,1216,0,0,0,1,1,0,42759
1152,1216,0,0,0,1,0,1,42412
1152,1216,0,0,0,1,0,1,42246
1152,1216,0,0,0,1,0,1,42065
1152,1216,0,0,0,1,0,1,41991
1152,1216,0,0,1,0,1,0,41840
1152,1216,0,0,1,0,1,0,41828
1152,1216,0,0,1,0,1,0,41775
1152,1216,0,0,1,0,1,0,41756
1152,1216,0,0,1,0,0,1,41688
1152,1216,0,0,1,0,0,1,41640
1152,1216,0,0,1,0,0,1,41491
1152,1216,0,0,1,0,0,1,41468
608,928,0,0,0,1,1,0,19699
608,928,0,0,0,1,1,0,19275
608,928,0,0,0,1,1,0,19452
608,928,0,0,0,1,1,0,19601
608,928,0,0,0,1,0,1,18760
608,928,0,0,0,1,0,1,18715
608,928,0,0,0,1,0,1,18247
608,928,0,0,0,1,0,1,18299
608,928,0,0,1,0,1,0,18326
608,928,0,0,1,0,1,0,18296
608,928,0,0,1,0,1,0,18230
608,928,0,0,1,0,1,0,18202
608,928,0,0,1,0,0,1,18162
608,928,0,0,1,0,0,1,18106
608,928,0,0,1,0,0,1,17826
608,928,0,0,1,0,0,1,17848
192,1248,0,0,0,1,1,0,10821
192,1248,0,0,0,1,1,0,10995
192,1248,0,0,0,1,1,0,10588
192,1248,0,0,0,1,1,0,10529
192,1248,0,0,0,1,0,1,10388
192,1248,0,0,0,1,0,1,10465
192,1248,0,0,0,1,0,1,9218
192,1248,0,0,0,1,0,1,9238
192,1248,0,0,1,0,1,0,9583
192,1248,0,0,1,0,1,0,9782
192,1248,0,0,1,0,1,0,9224
192,1248,0,0,1,0,1,0,9246
192,1248,0,0,1,0,0,1,9281
192,1248,0,0,1,0,0,1,9305
192,1248,0,0,1,0,0,1,8731
192,1248,0,0,1,0,0,1,8749
1664,800,0,0,0,1,1,0,41273
1664,800,0,0,0,1,1,0,41383
1664,800,0,0,0,1,1,0,41375
1664,800,0,0,0,1,1,0,41191
1664,800,0,0,0,1,0,1,40321
1664,800,0,0,0,1,0,1,40341
1664,800,0,0,0,1,0,1,40063
1664,800,0,0,0,1,0,1,40137
1664,800,0,0,1,0,1,0,40194
1664,800,0,0,1,0,1,0,40319
1664,800,0,0,1,0,1,0,40146
1664,800,0,0,1,0,1,0,40158
1664,800,0,0,1,0,0,1,39738
1664,800,0,0,1,0,0,1,39763
1664,800,0,0,1,0,0,1,39590
1664,800,0,0,1,0,0,1,39581
672,1184,0,0,0,1,1,0,37414
672,1184,0,0,0,1,1,0,36320
672,1184,0,0,0,1,1,0,30065
672,1184,0,0,0,1,1,0,30132
672,1184,0,0,0,1,0,1,28850
672,1184,0,0,0,1,0,1,29466
672,1184,0,0,0,1,0,1,25961
672,1184,0,0,0,1,0,1,25720
672,1184,0,0,1,0,1,0,27167
672,1184,0,0,1,0,1,0,27168
672,1184,0,0,1,0,1,0,27071
672,1184,0,0,1,0,1,0,27050
672,1184,0,0,1,0,0,1,25656
672,1184,0,0,1,0,0,1,25603
672,1184,0,0,1,0,0,1,25156
672,1184,0,0,1,0,0,1,25166
512,608,0,0,0,1,1,0,11424
512,608,0,0,0,1,1,0,11511
512,608,0,0,0,1,1,0,11203
512,608,0,0,0,1,1,0,11167
512,608,0,0,0,1,0,1,11231
512,608,0,0,0,1,0,1,11210
512,608,0,0,0,1,0,1,10897
512,608,0,0,0,1,0,1,10933
512,608,0,0,1,0,1,0,10958
512,608,0,0,1,0,1,0,10955
512,608,0,0,1,0,1,0,10720
512,608,0,0,1,0,1,0,10705
512,608,0,0,1,0,0,1,10846
512,608,0,0,1,0,0,1,10715
512,608,0,0,1,0,0,1,10562
512,608,0,0,1,0,0,1,10562
384,416,0,0,0,1,1,0,7876
384,416,0,0,0,1,1,0,7987
384,416,0,0,0,1,1,0,7735
384,416,0,0,0,1,1,0,7812
384,416,0,0,0,1,0,1,7533
384,416,0,0,0,1,0,1,7583
384,416,0,0,0,1,0,1,7293
384,416,0,0,0,1,0,1,7120
384,416,0,0,1,0,1,0,7234
384,416,0,0,1,0,1,0,7398
384,416,0,0,1,0,1,0,7032
384,416,0,0,1,0,1,0,7188
384,416,0,0,1,0,0,1,7092
384,416,0,0,1,0,0,1,7016
384,416,0,0,1,0,0,1,6862
384,416,0,0,1,0,0,1,6909
1696,384,0,0,0,1,1,0,20854
1696,384,0,0,0,1,1,0,20862
1696,384,0,0,0,1,1,0,20493
1696,384,0,0,0,1,1,0,20512
1696,384,0,0,0,1,0,1,20906
1696,384,0,0,0,1,0,1,20905
1696,384,0,0,0,1,0,1,20035
1696,384,0,0,0,1,0,1,20058
1696,384,0,0,1,0,1,0,20008
1696,384,0,0,1,0,1,0,20041
1696,384,0,0,1,0,1,0,19815
1696,384,0,0,1,0,1,0,19823
1696,384,0,0,1,0,0,1,19940
1696,384,0,0,1,0,0,1,20085
1696,384,0,0,1,0,0,1,19638
1696,384,0,0,1,0,0,1,19717
96,1280,0,0,0,1,1,0,6608
96,1280,0,0,0,1,1,0,6744
96,1280,0,0,0,1,1,0,5999
96,1280,0,0,0,1,1,0,6129
96,1280,0,0,0,1,0,1,6448
96,1280,0,0,0,1,0,1,6350
96,1280,0,0,0,1,0,1,5532
96,1280,0,0,0,1,0,1,5532
96,1280,0,0,1,0,1,0,5890
96,1280,0,0,1,0,1,0,5726
96,1280,0,0,1,0,1,0,5419
96,1280,0,0,1,0,1,0,5586
96,1280,0,0,1,0,0,1,5613
96,1280,0,0,1,0,0,1,5581
96,1280,0,0,1,0,0,1,5256
96,1280,0,0,1,0,0,1,5155
2016,1376,0,0,0,1,1,0,82016
2016,1376,0,0,0,1,1,0,82182
2016,1376,0,0,0,1,1,0,81762
2016,1376,0,0,0,1,1,0,81824
2016,1376,0,0,0,1,0,1,81000
2016,1376,0,0,0,1,0,1,80446
2016,1376,0,0,0,1,0,1,80096
2016,1376,0,0,0,1,0,1,80142
2016,1376,0,0,1,0,1,0,80390
2016,1376,0,0,1,0,1,0,80534
2016,1376,0,0,1,0,1,0,80347
2016,1376,0,0,1,0,1,0,80424
2016,1376,0,0,1,0,0,1,79781
2016,1376,0,0,1,0,0,1,79772
2016,1376,0,0,1,0,0,1,79599
2016,1376,0,0,1,0,0,1,79710
544,992,0,0,0,1,1,0,19351
544,992,0,0,0,1,1,0,19446
544,992,0,0,0,1,1,0,18917
544,992,0,0,0,1,1,0,19030
544,992,0,0,0,1,0,1,18621
544,992,0,0,0,1,0,1,18656
544,992,0,0,0,1,0,1,18212
544,992,0,0,0,1,0,1,18234
544,992,0,0,1,0,1,0,18395
544,992,0,0,1,0,1,0,18476
544,992,0,0,1,0,1,0,18127
544,992,0,0,1,0,1,0,18359
544,992,0,0,1,0,0,1,17971
544,992,0,0,1,0,0,1,17971
544,992,0,0,1,0,0,1,17849
544,992,0,0,1,0,0,1,17887
160,192,0,0,0,1,1,0,3946
160,192,0,0,0,1,1,0,3977
160,192,0,0,0,1,1,0,3556
160,192,0,0,0,1,1,0,3687
160,192,0,0,0,1,0,1,3607
160,192,0,0,0,1,0,1,3698
160,192,0,0,0,1,0,1,3477
160,192,0,0,0,1,0,1,3463
160,192,0,0,1,0,1,0,3595
160,192,0,0,1,0,1,0,3479
160,192,0,0,1,0,1,0,3351
160,192,0,0,1,0,1,0,3357
160,192,0,0,1,0,0,1,3389
160,192,0,0,1,0,0,1,3359
160,192,0,0,1,0,0,1,3273
160,192,0,0,1,0,0,1,3276
1408,1568,0,0,0,1,1,0,64774
1408,1568,0,0,0,1,1,0,64697
1408,1568,0,0,0,1,1,0,64380
1408,1568,0,0,0,1,1,0,64387
1408,1568,0,0,0,1,0,1,64333
1408,1568,0,0,0,1,0,1,64321
1408,1568,0,0,0,1,0,1,63892
1408,1568,0,0,0,1,0,1,63857
1408,1568,0,0,1,0,1,0,63726
1408,1568,0,0,1,0,1,0,63742
1408,1568,0,0,1,0,1,0,63414
1408,1568,0,0,1,0,1,0,63485
1408,1568,0,0,1,0,0,1,63492
1408,1568,0,0,1,0,0,1,63567
1408,1568,0,0,1,0,0,1,63301
1408,1568,0,0,1,0,0,1,63248
288,1824,0,0,0,1,1,0,18187
288,1824,0,0,0,1,1,0,18361
288,1824,0,0,0,1,1,0,18050
288,1824,0,0,0,1,1,0,18008
288,1824,0,0,0,1,0,1,18178
288,1824,0,0,0,1,0,1,18201
288,1824,0,0,0,1,0,1,17998
288,1824,0,0,0,1,0,1,18145
288,1824,0,0,1,0,1,0,17960
288,1824,0,0,1,0,1,0,17935
288,1824,0,0,1,0,1,0,17829
288,1824,0,0,1,0,1,0,17837
288,1824,0,0,1,0,0,1,17977
288,1824,0,0,1,0,0,1,17885
288,1824,0,0,1,0,0,1,17843
288,1824,0,0,1,0,0,1,17813
320,1920,0,0,0,1,1,0,20900
320,1920,0,0,0,1,1,0,20867
320,1920,0,0,0,1,1,0,20811
320,1920,0,0,0,1,1,0,20690
320,1920,0,0,0,1,0,1,20484
320,1920,0,0,0,1,0,1,20330
320,1920,0,0,0,1,0,1,20011
320,1920,0,0,0,1,0,1,20024
320,1920,0,0,1,0,1,0,20229
320,1920,0,0,1,0,1,0,19977
320,1920,0,0,1,0,1,0,19861
320,1920,0,0,1,0,1,0,19944
320,1920,0,0,1,0,0,1,19982
320,1920,0,0,1,0,0,1,19767
320,1920,0,0,1,0,0,1,19654
320,1920,0,0,1,0,0,1,19625
96,1728,0,0,0,1,1,0,8182
96,1728,0,0,0,1,1,0,8128
96,1728,0,0,0,1,1,0,7850
96,1728,0,0,0,1,1,0,7826
96,1728,0,0,0,1,0,1,8030
96,1728,0,0,0,1,0,1,7737
96,1728,0,0,0,1,0,1,7277
96,1728,0,0,0,1,0,1,7298
96,1728,0,0,1,0,1,0,7350
96,1728,0,0,1,0,1,0,7533
96,1728,0,0,1,0,1,0,7225
96,1728,0,0,1,0,1,0,7324
96,1728,0,0,1,0,0,1,7206
96,1728,0,0,1,0,0,1,7263
96,1728,0,0,1,0,0,1,6925
96,1728,0,0,1,0,0,1,6938
192,1856,0,0,0,1,1,0,14114
192,1856,0,0,0,1,1,0,13815
192,1856,0,0,0,1,1,0,13705
192,1856,0,0,0,1,1,0,13732
192,1856,0,0,0,1,0,1,13425
192,1856,0,0,0,1,0,1,13571
192,1856,0,0,0,1,0,1,12593
192,1856,0,0,0,1,0,1,12663
192,1856,0,0,1,0,1,0,12876
192,1856,0,0,1,0,1,0,12987
192,1856,0,0,1,0,1,0,12735
192,1856,0,0,1,0,1,0,12705
192,1856,0,0,1,0,0,1,12561
192,1856,0,0,1,0,0,1,12587
192,1856,0,0,1,0,0,1,12348
192,1856,0,0,1,0,0,1,12373
1440,1920,0,0,0,1,1,0,82104
1440,1920,0,0,0,1,1,0,82100
1440,1920,0,0,0,1,1,0,81906
1440,1920,0,0,0,1,1,0,82026
1440,1920,0,0,0,1,0,1,80638
1440,1920,0,0,0,1,0,1,80802
1440,1920,0,0,0,1,0,1,80303
1440,1920,0,0,0,1,0,1,80168
1440,1920,0,0,1,0,1,0,80622
1440,1920,0,0,1,0,1,0,80638
1440,1920,0,0,1,0,1,0,80267
1440,1920,0,0,1,0,1,0,80299
1440,1920,0,0,1,0,0,1,79819
1440,1920,0,0,1,0,0,1,79827
1440,1920,0,0,1,0,0,1,79715
1440,1920,0,0,1,0,0,1,79687
1728,1120,0,0,0,1,1,0,58087
1728,1120,0,0,0,1,1,0,58260
1728,1120,0,0,0,1,1,0,57575
1728,1120,0,0,0,1,1,0,57709
1728,1120,0,0,0,1,0,1,57613
1728,1120,0,0,0,1,0,1,57463
1728,1120,0,0,0,1,0,1,56556
1728,1120,0,0,0,1,0,1,56506
1728,1120,0,0,1,0,1,0,56893
1728,1120,0,0,1,0,1,0,56965
1728,1120,0,0,1,0,1,0,56431
1728,1120,0,0,1,0,1,0,56523
1728,1120,0,0,1,0,0,1,56569
1728,1120,0,0,1,0,0,1,56559
1728,1120,0,0,1,0,0,1,55977
1728,1120,0,0,1,0,0,1,55990
1408,832,0,0,0,1,1,0,38009
1408,832,0,0,0,1,1,0,37677
1408,832,0,0,0,1,1,0,36986
1408,832,0,0,0,1,1,0,36914
1408,832,0,0,0,1,0,1,37088
1408,832,0,0,0,1,0,1,37638
1408,832,0,0,0,1,0,1,34623
1408,832,0,0,0,1,0,1,34744
1408,832,0,0,1,0,1,0,35818
1408,832,0,0,1,0,1,0,35703
1408,832,0,0,1,0,1,0,35335
1408,832,0,0,1,0,1,0,35488
1408,832,0,0,1,0,0,1,35383
1408,832,0,0,1,0,0,1,35397
1408,832,0,0,1,0,0,1,34197
1408,832,0,0,1,0,0,1,34210
1728,1472,0,0,0,1,1,0,74736
1728,1472,0,0,0,1,1,0,77307
1728,1472,0,0,0,1,1,0,73741
1728,1472,0,0,0,1,1,0,73815
1728,1472,0,0,0,1,0,1,73647
1728,1472,0,0,0,1,0,1,73633
1728,1472,0,0,0,1,0,1,72931
1728,1472,0,0,0,1,0,1,73041
1728,1472,0,0,1,0,1,0,72875
1728,1472,0,0,1,0,1,0,72879
1728,1472,0,0,1,0,1,0,72667
1728,1472,0,0,1,0,1,0,72737
1728,1472,0,0,1,0,0,1,72753
1728,1472,0,0,1,0,0,1,72700
1728,1472,0,0,1,0,0,1,72383
1728,1472,0,0,1,0,0,1,72350
1088,576,0,0,0,1,1,0,20903
1088,576,0,0,0,1,1,0,20893
1088,576,0,0,0,1,1,0,20789
1088,576,0,0,0,1,1,0,20855
1088,576,0,0,0,1,0,1,20401
1088,576,0,0,0,1,0,1,20546
1088,576,0,0,0,1,0,1,20242
1088,576,0,0,0,1,0,1,20079
1088,576,0,0,1,0,1,0,19979
1088,576,0,0,1,0,1,0,19997
1088,576,0,0,1,0,1,0,19840
1088,576,0,0,1,0,1,0,19919
1088,576,0,0,1,0,0,1,19870
1088,576,0,0,1,0,0,1,19737
1088,576,0,0,1,0,0,1,19623
1088,576,0,0,1,0,0,1,19625
1088,1664,0,0,0,1,1,0,54651
1088,1664,0,0,0,1,1,0,54791
1088,1664,0,0,0,1,1,0,54140
1088,1664,0,0,0,1,1,0,54124
1088,1664,0,0,0,1,0,1,54506
1088,1664,0,0,0,1,0,1,54684
1088,1664,0,0,0,1,0,1,53073
1088,1664,0,0,0,1,0,1,53188
1088,1664,0,0,1,0,1,0,53389
1088,1664,0,0,1,0,1,0,53235
1088,1664,0,0,1,0,1,0,53110
1088,1664,0,0,1,0,1,0,53038
1088,1664,0,0,1,0,0,1,53192
1088,1664,0,0,1,0,0,1,53128
1088,1664,0,0,1,0,0,1,52456
1088,1664,0,0,1,0,0,1,52511
512,1760,0,0,0,1,1,0,28212
512,1760,0,0,0,1,1,0,28248
512,1760,0,0,0,1,1,0,27878
512,1760,0,0,0,1,1,0,27786
512,1760,0,0,0,1,0,1,27928
512,1760,0,0,0,1,0,1,28243
512,1760,0,0,0,1,0,1,27378
512,1760,0,0,0,1,0,1,27431
512,1760,0,0,1,0,1,0,27598
512,1760,0,0,1,0,1,0,27459
512,1760,0,0,1,0,1,0,27251
512,1760,0,0,1,0,1,0,27140
512,1760,0,0,1,0,0,1,27285
512,1760,0,0,1,0,0,1,27339
512,1760,0,0,1,0,0,1,26962
512,1760,0,0,1,0,0,1,26939
448,1856,0,0,0,1,1,0,27180
448,1856,0,0,0,1,1,0,27374
448,1856,0,0,0,1,1,0,27289
448,1856,0,0,0,1,1,0,27298
448,1856,0,0,0,1,0,1,25599
